收书日期,印次出版日期,库区,书名,印次,单价,实收数量,码洋
3/20/2018,12/25/2017,SS,送审河南 高中同步测控优化设计 数学 必修3 北师大版 双色,1-4,16.42,12000,197040
3/20/2018,7/21/2017,SS,送审安徽 高中同步测控优化设计 数学 选修2-2 北师大版 双色,2-3,16.71,2000,33420
3/20/2018,1/5/2018,SS,送审安徽 高中同步测控优化设计 数学 选修2-2 北师大版 双色,1-4,16.42,2000,32840
3/20/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 数学 必修2 北师大版 双色,1-5,16.42,2000,32840
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修2-3 北师大版 双色,1-4,15.14,8500,128690
3/20/2018,1/5/2018,SS,送审安徽 高中同步测控优化设计 数学 选修4-5 不等式选讲 北师大版 双色,1-4,10.03,5000,50150
3/20/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 数学 选修4-4 坐标系与参数方程 北师大版 双色,1-6,8.76,8500,74460
3/20/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 数学 必修5 北师大版 双色,1-5,16.42,14500,238090
3/20/2018,12/25/2017,SS,送审河南 高中同步测控优化设计 数学 必修3 北师大版 双色,1-4,16.42,0,0
3/20/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 数学 选修4-1 几何证明选讲 北师大版 双色,1-5,11.31,6000,67860
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 必修4 北师大版 双色,1-5,16.42,4000,65680
3/20/2018,12/25/2017,SS,送审河南 高中同步测控优化设计 数学 选修2-2 北师大版 双色,1-4,16.42,6500,106730
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 必修3 北师大版 双色,1-5,16.42,4000,65680
3/20/2018,12/25/2017,SS,送审河南 高中同步测控优化设计 数学 选修2-3 北师大版 双色,1-4,15.14,6500,98410
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修2-3 北师大版 双色,1-4,15.14,2500,37850
3/20/2018,12/27/2017,SS,送审河南 课堂精练 语文 三年级下册 北师大版 双色,1-5,10.87,26200,284794
3/20/2018,1/5/2018,SS,送审安徽 高中同步测控优化设计 数学 选修2-2 北师大版 双色,1-4,16.42,2000,32840
3/20/2018,1/5/2018,SS,送审安徽 高中同步测控优化设计 数学 选修2-2 北师大版 双色,1-4,16.42,6000,98520
3/20/2018,12/25/2017,SS,送审河南 课堂精练 数学 六年级下册 北师大版 双色,1-4,10.67,22500,240075
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 必修3 北师大版 双色,1-5,16.42,24000,394080
3/20/2018,12/25/2017,SS,送审河南 课堂精练 数学 四年级下册 北师大版 双色,1-4,10.67,21000,224070
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 必修4 北师大版 双色,1-5,16.42,9000,147780
3/20/2018,12/25/2017,SS,送审河南 课堂精练 数学 三年级下册 北师大版 双色,1-4,10.67,22500,240075
3/20/2018,1/5/2018,SS,送审安徽 高中同步测控优化设计 数学 选修4-5 不等式选讲 北师大版 双色,1-4,10.03,485,4864.55
3/20/2018,12/25/2017,SS,送审 河南专版 数学 伴你成长 四年级下册 北师大版,1-3,11.13,55000,612150
3/20/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修1-2 北师大版 双色,1-4,13.86,1765,24462.9
3/21/2018,1/9/2018,WX,国标教材 英语 教学卡片 二年级下册 一年级起,2-5,120,2016,241920
3/21/2018,2/26/2018,WX,新高考 京师好题天天练 语文,1-6,49.9,6007,299749.3
3/21/2018,1/15/2018,SS,送审 大庆专版 课堂精练 数学 八年级下册 北师大版(第2版),2-2,21.05,20,421
3/21/2018,1/12/2018,SS,送审 大庆专版 课堂精练 数学 七年级下册 北师大版(第2版),2-3,23.12,12,277.44
3/21/2018,1/22/2018,SS,送审 大庆专版 课堂精练 中国历史 八年级下册 北师大版,1-1,16.23,0,0
3/21/2018,1/22/2018,SS,送审 哈尔滨专版 课堂精练 中国历史 八年级下册 北师大版,1-1,14.17,51,722.67
3/21/2018,1/18/2018,SS,送审 哈尔滨专版 课堂精练 中国历史 七年级下册,1-1,14.17,146,2068.82
3/21/2018,9/4/2017,SS,送审黑龙江 哈尔滨专版 课堂精练 历史 九年级全一册 北师大版,1-3,23.85,13,310.05
3/22/2018,,WX,Oxford Read and Imagine 3: The Game Activity Book,1-1,15.1,1,15.1
3/22/2018,,WX,Oxford Read and Discover 5: Medicine Then and Now Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: Homes Around The World MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine Starter: Rosie's Teddy Bear,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Imagine 6: What's So Funny,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Imagine 3: The New Sound,1-1,64,100,6400
3/22/2018,,WX,Oxford Read and Imagine Starter: One Two Three Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 4: All About Ocean Life,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Discover 6: Your Amazing Body,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Discover 6: Clothes Then and Now,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Discover 2: Jobs MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 3: Soccer in the Street,1-1,64,100,6400
3/22/2018,,WX,Oxford Read and Imagine Starter: At the Zoo Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 1 Art,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Imagine 1: The New Glasses Audio Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 1: Fruit MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: The Snow Tigers Audio Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: Rainforest Rescue MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Imagine 3: Danger Bugs MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Discover 2: Your Body MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 3: Fear At the Festival,1-1,64,100,6400
3/22/2018,,WX,Oxford Read and Imagine 2: Can You See Lions Activity Book,1-1,15.8,1,15.8
3/22/2018,,WX,Oxford Read and Discover 3: Your Five Senses MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 5: Wild Weather,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Discover 4: Incredible Earth MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 4: Inside Clunk Audio Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Imagine Starter: At the Zoo,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Imagine 1: Monkeys in the School MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Imagine 4: A Machine for the Future Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 4: Animals At Night,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Imagine 6: Invisible Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 2 Sheep In The Snow Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 2: Farms,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Discover 3: Wonderful Water Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Discover 2: Cities,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Discover 3: Super Structures MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 5: Animal Life Cycles,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Imagine 4: The Flower Thief Audio Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Discover 5: Great Migrations Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: All About Islands MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 4: Volcano Adventure MP3 Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Imagine Beginner: In the Snow Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 3: Festivals Around The World MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 3: A Shadow On The Park Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 3: Danger In The Rainforest MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Discover 3: Free Time Around the World Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Imagine 3: High Water Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 3: In the Eagles Nest Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: Materials To Products Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: Exploring Our World MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: On Thin Ice MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 6: Cells and Microbes MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 1: Schools MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: Rainforest Rescue Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 2: Cities Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Discover 6: Cells and Microbes Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Discovery Readers Teacher's Handbook,1-1,35.9,1,35.9
3/22/2018,,WX,Oxford Read and Imagine 3: In the Eagle's MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Imagine 4: Inside Clunk Activity Book,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Imagine 2: Stop the Machine,1-1,64,300,19200
3/22/2018,,WX,Oxford Read and Discover 5: Transportation Then and Now Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: Animal Life Cycles Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 3: Wonderful Water MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 3: Life In Rainforests Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Imagine 4: Lost in the Desert MP3 Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Imagine Beginner: I Can See You,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Imagine 3: The New Sound Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine Beginner: I Can See You Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 4: Why We Recycle MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine Starter: The New Dinosaur,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Imagine 5: Trouble On The Eastern Express MP3 Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Imagine Beginner: A Rainy Day,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Imagine Starter: Hello Clunk Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 1 Young Animals,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Discover 4: All About Desert Life,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Discover 1: Trees MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: Robbers at the Museum MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Imagine 1: Too Fast! Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 6: Food Around the World,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Discover 6: All About Space,1-1,64,50,3200
3/22/2018,,WX,Oxford Read and Imagine 4: Pictures From the Past,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Discover 2: Earth Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Imagine 3: Get Us Out Of Here,1-1,64,100,6400
3/22/2018,,WX,Oxford Read and Imagine 5: The Bad House,1-1,66,50,3300
3/22/2018,,WX,Oxford Read and Imagine 2 Clunks New Job Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 2: Earth,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Discover 5: Exploring Our World Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine Beginner: The Cake Machine Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 5: Medicine Then and Now MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine Starter: The New Dinosaur Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 2: Can You See Lions,1-1,64,300,19200
3/22/2018,,WX,Oxford Read and Imagine 4: Clunk's Brain Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 2: Clunk's New Job,1-1,64,300,19200
3/22/2018,,WX,Oxford Read and Discover 5: Homes Around the World Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 3: How We Make Products Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Imagine 4: Pictures From The Past MP3 Pack,1-1,36.2,1,36.2
3/22/2018,,WX,Oxford Read and Discover 4: All About Ocean Life MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 4: Bats,1-1,66,100,6600
3/22/2018,,WX,Oxford Read and Discover 3: Free Time Around The World MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 3: Life In Rainforests,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Imagine 3: Get Us Out Of Here Audio Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Discover 2 In the Mountains,1-1,60,300,18000
3/22/2018,,WX,Oxford Read and Imagine 1: Too Fast!,1-1,64,300,19200
3/22/2018,,WX,Oxford Read and Discover 2 Camouflage Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Discover 6: Earth Then and Now Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 3: Your Five Senses,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Imagine 4: Volcano Adventure Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine Starter: Where's My Hat?,1-1,60,200,12000
3/22/2018,,WX,Oxford Read and Discover 4: How to Stay Healthy,1-1,60,100,6000
3/22/2018,,WX,Oxford Read and Discover 6: Helping Around The World MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 1: The Snow Tigers Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 6: Caring For Our Planet MP3 Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Imagine 4: The Lost City Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 1: The Treehouse Audio Pack,1-1,34.1,1,34.1
3/22/2018,,WX,Oxford Read and Discover 1: Schools Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Discover 1: In the Sky Activity Book,1-1,13.7,1,13.7
3/22/2018,,WX,Oxford Read and Imagine 2: Clunk in the Clouds Audio Pack,1-1,35.4,1,35.4
3/22/2018,3/1/2018,WX,国标教材 英语 教学挂图 四年级下册 三年级起,2-3,200,200,40000
3/22/2018,3/1/2018,WX,国标教材 英语 教学挂图 六年级下册 三年级起,2-2,200,200,40000
3/22/2018,3/1/2018,WX,国标教材 英语 教学挂图 五年级下册 三年级起,2-2,200,200,40000
3/22/2018,3/1/2018,WX,国标教材 英语 教学挂图 三年级下册 三年级起,2-2,200,200,40000
3/22/2018,,WX,Oxford Read and Imagine 1: Rainforest Rescue,1-1,64,300,19200
3/22/2018,,WX,Oxford Read and Imagine 2: The Big Storm MP3 Pack,1-1,35.4,1,35.4
3/22/2018,,WX,Oxford Read and Discover 6: Clothes Then and Now Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Imagine 5: Day of the Dinosaurs Activity Book,1-1,15.6,1,15.6
3/22/2018,,WX,Oxford Read and Discover 6: Clothes Then and Now MP3 Pack,1-1,34.1,1,34.1
3/23/2018,12/19/2017,WX,送审 吉林专版 课堂精练 数学 四年级下册 北师大版,1-2,14.5,20,290
3/23/2018,12/15/2017,WX,送审吉林 新课标同步单元练习 数学 六年级下册 北师大版（第4版）,4-2,10.03,50,501.5
3/23/2018,12/15/2017,WX,送审吉林 新课标同步单元练习 数学 六年级下册 北师大版（第4版）,4-2,10.03,75,752.25
3/23/2018,1/3/2018,WX,送审陕西 初中同步测控优化设计 物理 八年级下册  北师大版,2-5,11.17,4035,45070.95
3/23/2018,2/26/2018,SS,送审广西 课堂精练 生物 七年级下册 北师大版 双色（第2版）,2-5,11.88,3000,35640
3/23/2018,12/22/2017,SS,送审 广东专版 初中总复习优化设计 生物 北师大版（第2版）,2-2,20.37,4000,81480
3/23/2018,12/22/2017,WX,四川 课堂精练 数学 一年级下册 北师大版 增强版,1-5,17.6,240,4224
3/23/2018,12/28/2017,WX,海淀名师伴你学 同步学练测 语文 四年级下册 北师大版（第2版）,2-2,11.1,3013,33444.3
3/23/2018,1/9/2018,WX,海淀名师伴你学 同步学练测 语文 五年级下册 北师大版（第2版）,2-2,9.4,2937,27607.8
3/23/2018,12/29/2017,WX,国标教材 数学 伴你成长 二年级下册 北师大版,7-4,11.5,2000,23000
3/23/2018,12/29/2017,WX,国标教材 数学 伴你成长 一年级下册 北师大版,6-4,11.5,3025,34787.5
3/26/2018,3/23/2018,RC,山东 语文读本 九年级下册,1-3A,16,14035,224560
3/26/2018,3/23/2018,RC,山东 语文读本 八年级下册,1-3A,16,14773,236368
3/26/2018,3/23/2018,RC,山东 语文读本 七年级下册,1-3A,16,19199,307184
3/26/2018,3/23/2018,RC,山东 语文读本 六年级下册,1-3A,16,17555,280880
3/26/2018,3/23/2018,RC,山东 语文读本 七年级上册,1-2A,16,19418,310688
3/26/2018,3/23/2018,RC,山东 语文读本 九年级上册,1-2A,16,17595,281520
3/26/2018,3/23/2018,RC,山东 语文读本 八年级上册,1-2A,16,14679,234864
3/26/2018,3/23/2018,RC,山东 语文读本 六年级上册,1-2A,16,17950,287200
3/26/2018,8/3/2017,SS,送审河南 课堂精练 语文 三年级上册 北师大版 双色,1-4,10.87,26200,284794
3/26/2018,8/3/2017,SS,送审 河南专版 英语 伴你成长 三年级上册 三年级起点 北师大版,1-2,10.1,29000,292900
3/26/2018,8/3/2017,SS,送审 河南专版 英语 伴你成长 四年级上册 三年级起点 北师大版,1-2,10.1,29000,292900
3/26/2018,8/3/2017,SS,送审 河南专版 英语 伴你成长 五年级上册 三年级起点 北师大版,1-2,10.1,29000,292900
3/26/2018,8/3/2017,SS,送审 河南专版 英语 伴你成长 六年级上册 三年级起点 北师大版,1-2,10.1,27500,277750
3/26/2018,8/4/2017,SS,送审河南 课堂精练 英语 五年级上册 三年级起点 北师大版 双色,1-2,8.09,291,2354.19
3/26/2018,1/12/2018,WX,送审 课堂精练 物理 八年级下册 北师大版 双色(第2版）,2-1,10.45,500,5225
3/26/2018,3/20/2018,WX,送审安徽 课堂精练 生物 八年级下册 北师大版 双色（第2版）,2-4,11.09,350,3881.5
3/26/2018,3/20/2018,WX,送审安徽 课堂精练 生物 七年级下册 北师大版 双色（第2版）,2-4,11.67,450,5251.5
3/26/2018,1/4/2018,WX,送审 课内课外直通车 语文 三年级下册,1-1,10.7,250,2675
3/27/2018,8/4/2017,SS,送审河南 课堂精练 英语 四年级上册 三年级起点 北师大版 双色,1-2,8.09,120,970.8
3/27/2018,8/4/2017,SS,送审河南 课堂精练 数学 五年级上册 北师大版 双色,2-1,10.67,454,4844.18
3/27/2018,8/11/2017,SS,送审 河南专版 语文 伴你成长 六年级上册 北师大版,1-2,12.8,88,1126.4
3/27/2018,8/4/2017,SS,送审河南 课堂精练 数学 六年级上册 北师大版 双色,2-1,10.67,483,5153.61
3/27/2018,8/4/2017,SS,送审河南 课堂精练 英语 六年级上册 三年级起点 北师大版 双色,1-2,8.09,24,194.16
3/27/2018,8/4/2017,SS,送审河南 专家伴读 新课程同步学案 英语 必修5 北师大版,4-5,14.81,55,814.55
3/27/2018,8/3/2017,SS,送审河南 课堂精练 语文 四年级上册 北师大版 双色,1-4,10.87,22000,239140
3/28/2018,3/16/2018,WX,新高考 一轮复习全能卷 语文,1-1,49.9,5309,264919.1
3/28/2018,,WX,新高考 京师新考案 生物,1-1,93.9,6010,564339
3/29/2018,8/8/2017,SS,送审 广东 初中同步测控优化设计 中国历史 八年级上册 北师大版,1-1,12.91,21500,277565
3/29/2018,,WX,A Guess What (Level 3) Class Audio CDs (2),1-3,139.6,13,1814.8
3/29/2018,3/19/2018,WX,海淀名师伴你学 高考总复习检测 数学（文科）（第2版）,2-5,12.8,3015,38592
3/29/2018,3/19/2018,WX,海淀名师伴你学 同步学练测 高中数学 必修2（第2版）,2-3,10.2,8045,82059
3/29/2018,,WX,E Guess What (Level 3) Flashcards (75),1-2,124.3,9,1118.7
3/29/2018,,WX,E Guess What (Level 3) Presentation Plus DVD-ROM,1-3,659.8,1,659.8
3/29/2018,,WX,A Guess What (Level 5) Class Audio CDs (3),1-3,139.6,6,837.6
3/29/2018,,WX,E Guess What (Levels 1-2) Teachers Resource and Tests CD-ROM,1-3,137,3,411
3/29/2018,,WX,E Guess What (Level 5) Teachers Book with DVD,1-3,135.1,5,675.5
3/29/2018,,WX,E Guess What (Level 6) Presentation Plus DVD-ROM,1-3,659.8,1,659.8
3/29/2018,,WX,A Guess What (Level 2) Teachers Book with DVD,1-2,131.7,13,1712.1
3/29/2018,,WX,E Guess What (Levels 3-4) Teachers Resource and Tests CD-ROM,1-3,137,4,548
3/29/2018,,WX,E Guess What (Level 2) Class Audio CDs (3),1-3,139.6,6,837.6
3/29/2018,,WX,E Guess What (Level 4) Flashcards (88),1-2,124.3,7,870.1
3/29/2018,,WX,A Guess What (Level 5) Teachers Book with DVD,1-4,131.7,3,395.1
3/29/2018,,WX,A Guess What (Level 5) Workbook with Online Resources,1-3,49.5,200,9900
3/29/2018,,WX,E Guess What (Level 6) Class Audio CDs (3),1-2,139.6,1,139.6
3/29/2018,,WX,E Guess What (Level 4) Class Audio CDs (2),1-3,139.3,3,417.9
3/29/2018,,WX,E Guess What (Level 3) Class Audio CDs (2),1-3,140.1,10,1401
3/29/2018,,WX,E Guess What (Level 2) Flashcards (91),1-2,124.3,10,1243
3/29/2018,,WX,E Guess What (Level 5) Presentation Plus DVD-ROM,1-3,660.1,3,1980.3
3/29/2018,,WX,E Guess What (Level 4) Pupils Book,1-2,64.9,200,12980
3/29/2018,,WX,E Guess What (Level 1) Class Audio CDs (3),1-3,139.6,6,837.6
3/29/2018,,WX,A Guess What (Level 6) Teachers Book with DVD,1-3,135.1,6,810.6
3/29/2018,,WX,E Guess What (Level 5) Class Audio CDs (3),1-3,139.6,2,279.2
3/29/2018,,WX,A Guess What (Level 4) Students Book,1-2,65.5,500,32750
3/29/2018,,WX,A Guess What (Level 6) Presentation Plus DVD-ROM,1-2,659.8,2,1319.6
3/29/2018,,WX,A Guess What (Level 5) Students Book,1-3,65.5,200,13100
3/29/2018,,WX,A Guess What (Level 3) Students Book,1-2,65.5,500,32750
3/29/2018,,WX,A Guess What (Level 1) Class Audio CDs (3),1-3,139.6,3,418.8
3/29/2018,,WX,A Guess What (Level 1) Presentation Plus DVD-ROM,1-3,659.8,3,1979.4
3/29/2018,,WX,E Guess What (Level 2) Presentation Plus DVD-ROM,1-3,660.1,1,660.1
3/29/2018,,WX,A Guess What (Level 4) Class Audio CDs (2),1-3,139.6,8,1116.8
3/29/2018,,WX,A Guess What (Level 5) Presentation Plus DVD-ROM,1-3,659.8,4,2639.2
3/29/2018,,WX,E Guess What (Level 3) Teachers Book with DVD,1-3,132.1,12,1585.2
3/29/2018,,WX,E Guess What (Level 1) Presentation Plus DVD-ROM,1-2,659.8,4,2639.2
3/29/2018,,WX,A Guess What (Level 6) Class Audio CDs (3),1-3,139.6,6,837.6
3/29/2018,,WX,A Guess What (Level 2) Students Book,1-2,65.5,500,32750
3/29/2018,,WX,A Guess What (Level 4) Workbook with Online Resources,1-2,49.5,500,24750
3/29/2018,,WX,A Guess What (Level 3) Teachers Book with DVD,1-3,135.1,15,2026.5
3/29/2018,,WX,A Guess What (Level 1) Workbook with Online Resources,1-2,49.5,200,9900
3/29/2018,,WX,A Guess What (Level 3) Workbook with Online Resources,1-2,49.5,500,24750
3/29/2018,,WX,E Guess What (Level 2) Teachers Book with DVD,1-3,135.9,4,543.6
3/29/2018,,WX,A Guess What (Level 3) Presentation Plus DVD-ROM,1-3,659.8,6,3958.8
3/29/2018,,WX,A Guess What (Level 2) Workbook with Online Resources,1-2,49.5,500,24750
3/29/2018,,WX,A Guess What (Level 2) Class Audio CDs (3),1-3,139.6,3,418.8
3/29/2018,,WX,E Guess What (Levels 5-6) Teachers Resource and Tests CD-ROM,1-3,137,3,411
3/29/2018,,WX,E Guess What (Level 1) Teachers Book with DVD,1-3,132.1,7,924.7
3/29/2018,,WX,A Guess What (Level 4) Presentation Plus DVD-ROM,1-3,659.8,6,3958.8
3/29/2018,,WX,A Guess What (Level 6) Students Book,1-2,65.5,100,6550
3/29/2018,,WX,E Guess What (Level 4) Activity Book with Online Resources,2-2,50.8,200,10160
3/29/2018,,WX,E Guess What (Level 6) Teachers Book with DVD,1-3,135.1,5,675.5
3/29/2018,,WX,A Guess What (Level 1) Students Book,1-2,65.5,200,13100
3/29/2018,,WX,A Guess What (Level 6) Workbook with Online Resources,1-2,49.5,100,4950
4/2/2018,12/15/2017,SS,送审吉林 新课标同步单元练习 数学 六年级下册 北师大版（第4版）,4-2,10.03,58500,586755
4/2/2018,12/15/2017,SS,送审吉林 新课标同步单元练习 数学 四年级下册 北师大版（第4版）,4-2,10.03,55800,559674
4/2/2018,12/15/2017,SS,送审吉林 新课标同步单元练习 数学 一年级下册 北师大版（第3版）,3-2,10.03,57800,579734
4/2/2018,,WX,Oxford Read and Imagine 3: In the Eagles Nest,1-1,62,100,6200
4/2/2018,1/18/2018,SS,送审 吉林 课堂精练 道德与法治 七年级下册 双色,1-2,13.86,52500,727650
4/2/2018,1/19/2018,SS,送审 吉林 课堂精练 道德与法治 八年级下册  双色,1-1,13.86,49500,686070
4/2/2018,3/21/2018,WX,新高考 京师新考案 化学,1-1,93.9,5994,562836.6
4/2/2018,3/21/2018,WX,新高考 京师新考案 考点版 地理,1-2,93.9,5983,561803.7
4/2/2018,3/21/2018,WX,新高考 京师新考案 文科数学,1-1,95.9,5988,574249.2
4/3/2018,3/23/2018,WX,新高考 一轮复习全能卷 英语,1-1,49.9,8012,399798.8
4/3/2018,3/23/2018,WX,新高考 京师新考案 历史 RM版,1-1,93.9,5965,560113.5
4/3/2018,3/23/2018,WX,新高考 一轮复习全能卷 历史,1-1,48.9,4931,241125.9
4/4/2018,3/23/2018,WX,新高考 京师新考案 语文,1-1,95.9,10060,964754
4/4/2018,2/26/2018,SS,送审广西 课堂精练 生物 七年级下册 北师大版 双色（第2版）,2-5,11.88,7500,89100
